0,0,0
0,2,1
0,4,2
1,6,2
1,7,3
1,9,4
1,11,5
1,13,6
1,14,6
1,16,7
1,17,7
1,19,8
1,20,8
0,21,8
0,23,8
0,24,8
0,25,8
0,26,8
0,27,7
0,28,7
0,29,7
0,30,6
0,31,6
0,32,6
0,33,6
0,34,7
0,35,7
0,35,7
0,36,8
0,37,8
0,38,9
0,39,9
0,40,10
0,41,10
0,42,11
0,43,11
0,44,12
0,45,13
0,46,13
0,47,14
0,48,14
0,49,15
0,49,15
0,50,15
0,51,16
0,52,16
0,53,17
0,54,17
0,55,18
0,56,18
0,57,19
0,58,19
0,59,20
0,60,20
0,61,21
0,62,21
0,63,22
0,64,22
0,65,23
0,66,23
0,67,24
0,68,25
0,69,25
0,70,26
0,71,26
0,72,27
0,73,28
0,74,28
0,75,29
0,76,30
0,77,30
0,78,31
0,79,32
0,80,33
0,81,33
0,82,34
0,83,35
0,84,36
0,85,36
0,86,37
0,88,38
0,89,39
0,90,39
0,91,40
0,92,41
0,93,42
0,94,43
0,95,44
0,96,44
0,97,45
0,98,46
0,99,47
0,100,48
0,101,49
0,102,50
0,103,51
0,104,52
0,105,52
0,106,53
0,107,54
0,108,55
0,109,56
0,110,57
0,111,58
0,112,59
0,113,60
0,115,61
0,116,62
0,117,63
0,118,64
0,119,65
0,120,66
0,121,67
0,122,68
0,123,69
0,124,70
0,125,71
0,126,72
0,127,74
0,128,75
0,129,76
0,130,77
0,131,78
0,132,79
0,133,80
0,134,81
0,135,82
0,137,84
0,138,85
0,139,86
0,140,87
0,141,88
0,142,89
0,143,90
0,144,92
0,145,93
2,146,94
5,147,95
8,148,96
12,149,98
15,150,99
17,151,100
20,152,101
22,153,102
25,154,104
27,155,105
29,156,106
31,157,107
33,158,109
35,159,110
37,160,111
39,161,112
41,163,114
42,164,115
44,165,116
46,166,117
48,167,119
50,168,120
51,169,121
53,170,123
55,171,124
57,172,125
59,173,127
60,174,128
62,175,129
64,176,131
66,177,132
67,178,133
69,179,135
71,180,136
73,181,137
75,182,139
76,183,140
78,184,141
80,185,143
82,186,144
84,187,145
85,188,147
87,189,148
89,190,149
91,191,151
93,192,152
95,193,153
96,194,155
98,195,156
100,196,158
102,197,159
104,198,160
106,199,162
108,199,163
110,200,165
111,201,166
113,202,167
115,203,169
117,204,170
119,205,172
121,206,173
123,207,174
125,208,176
127,209,177
129,210,179
131,211,180
133,212,181
135,213,183
137,214,184
139,214,186
141,215,187
143,216,188
145,217,190
148,218,191
150,219,193
152,220,194
154,221,196
156,222,197
158,223,198
160,223,200
162,224,201
165,225,203
167,226,204
169,227,205
171,228,207
173,229,208
176,229,210
178,230,211
180,231,212
182,232,214
185,233,215
187,234,217
189,234,218
192,235,219
194,236,221
196,237,222
199,238,224
201,239,225
203,239,226
206,240,228
208,241,229
210,242,231
213,243,232
215,243,233
218,244,235
220,245,236
222,246,237
225,246,239
227,247,240
230,248,242
232,249,243
235,249,244
237,250,246
240,251,247
242,251,248
245,252,250
247,253,251
250,254,252
252,254,254
255,255,255
